transaction_id,transaction_date_time,account_number,card_number,transaction_amount,transaction_type_code,transaction_type_desc,pos_entry_code,pos_entry_desc,authorisation_posting_code,authorisation_posting_desc,decision_code,decision_code_desc,avs_response_code_external,secure_indicator,fraud_monitor_flag,score,merchant_id,merchant_name,merchant_category_code,merchant_category_desc,merchant_city_name,merchant_country_code,merchant_postal_code,acquirer_id,terminal_id,ip_address,device_id,prior_credit_limit,account_open_date,most_recent_email_change,most_recent_phone_change,most_recent_add_change,fraud,fraud_type
0770SVJB7004CNWZ,2025-06-20 05:54:03,230466461,453900******4763,61.57,OT,Other,05,Chip & PIN,PS,Settlement / Posting,R,Reversal / Refund,NA,,Y,622,RXLA56673EIVLRZ,Malaysia Airlines,6011,ATM Cash Disbursements,DUBAI,CN,EM0 2VI,954201,Z9J0K4TM,10.138.100.74,N8WO488QUOOGEPDT,7500,2023-06-06,2024-04-12,2024-06-07,2024-04-14,0,
2115IPSN4266ZNXX,2025-03-17 10:06:33,606211064,453900******4158,51.54,05,Chip & PIN,05,Chip & PIN,PS,Settlement / Posting,A,Approved,N,,Y,467,YMLWL9GSRUNABY5,Lidl,6011,ATM Cash Disbursements,PARIS,MY,OM0 8JV,776655,48KTSR11,10.115.143.90,BG1APOKD9REJVN7B,7500,2025-06-19,2025-01-19,2024-03-25,2025-02-17,0,
4582VNPQ9627EJAM,2025-04-24 16:11:28,210354749,453900******8193,39.93,90,Mag Stripe,90,Mag Stripe,PS,Settlement / Posting,D,Declined,Y,,N,790,BIB1SWS21V3UL6K,BestBuy,5411,Grocery Stores,TOKYO,PH,QG5 2JI,954201,FPW75FKR,10.32.165.195,PD68LHL5XN2J1TVK,10000,2023-07-12,2023-10-19,2025-01-21,2024-01-14,0,
5309BUDG8579FAUW,2025-05-17 16:18:40,356471248,453900******2765,27.14,05,Chip & PIN,81,eCommerce,PS,Settlement / Posting,R,Reversal / Refund,NA,,N,796,4PIQ63TDN7ELGY4,Amazon,7995,Betting & Gambling,TOKYO,SG,CN9 7GY,824500,603HJLTX,10.185.235.3,V9AYXRL9EL1XUHIQ,3000,2024-06-06,2025-01-31,2024-05-17,2023-08-30,0,
7580AUYE2126UZEJ,2025-03-02 13:26:56,457915945,453900******7189,86.52,01,Manual Entry,91,Contactless Mag Stripe,PS,Settlement / Posting,D,Declined,A,,Y,167,TY75ZHLQ089NN1N,Ryanair,7995,Betting & Gambling,TOKYO,QA,XO9 5QM,442211,W0GF7N05,10.76.142.94,UD1CD04OOFPP9GZO,1000,2024-01-06,2023-05-14,2024-07-04,2023-10-19,0,
7346POHS0198XTTG,2025-04-08 01:22:25,101466963,453900******7851,37.05,90,Mag Stripe,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,Y,,Y,179,WORD59S55S4XGNG,Korean Air,5411,Grocery Stores,SYDNEY,NG,XT0 1SV,824500,QSA1IQ7B,10.30.47.59,HW40WWNQ2Y8ND0E8,7500,2024-10-02,2024-08-04,2024-01-17,2023-11-28,0,
2538WEUN4642SONC,2025-03-18 11:46:47,131235313,453900******7713,6.86,07,Contactless,81,eCommerce,AU,Authorisation Request,D,Declined,N,,Y,927,F1PP71JGR0Q9BUM,Carrefour,5691,Clothing Stores,NEW YORK,MY,IN1 0GV,776655,YXRCAL23,10.45.5.196,WB61GU7DOEF65MIR,5000,2023-02-25,2024-11-08,2025-06-18,2025-03-17,0,
8608IGYY4606MYMC,2025-03-16 19:13:46,839667862,453900******6045,13.55,81,Electronic Commerce,05,Chip & PIN,PS,Settlement / Posting,A,Approved,Y,Secure,N,813,BLVTVHSS9NJTIR8,Halifax Bank,5691,Clothing Stores,DUBLIN,ZA,UF8 5ZH,881122,H2EYN701,10.110.146.211,MNCFHVM19V1WXXIA,2000,2025-05-27,2025-05-10,2024-07-25,2023-10-02,0,
3000NZYV1439HBVM,2025-06-01 06:20:53,296913776,453900******1479,28.54,91,Contactless Mag Stripe,91,Contactless Mag Stripe,PS,Settlement / Posting,D,Declined,A,,N,897,IU04Z82B7VLN803,Apple,4829,Money Transfer,LONDON,JP,HU5 4AD,881122,IFXAZNVS,10.186.203.106,682XLF2AJDU22VN4,3000,2024-02-14,2024-09-03,2025-05-03,2025-04-17,0,
9336TKSR1599OQYS,2025-06-17 17:26:44,744455378,453900******8340,42.44,81,Electronic Commerce,81,eCommerce,PS,Settlement / Posting,R,Reversal / Refund,N,Secure,Y,679,EF8SU17EKQCH27W,JD Sports,7995,Betting & Gambling,SYDNEY,TR,RW5 1WN,442211,IZ4XXS0K,10.151.91.169,PK0IND8IM2EFMQZ8,20000,2024-04-19,2024-12-12,2024-04-05,2023-01-12,0,
6793QFQH5869VAXI,2025-05-03 04:19:04,547985075,453900******4375,31.65,91,Contactless Mag Stripe,05,Chip & PIN,PS,Settlement / Posting,D,Declined,NA,,Y,855,Z3NA7EXDPB6F7T7,Tinkoff RU,5732,Electronics Stores,TORONTO,ZA,SB4 8BW,881122,O98BACLS,10.59.41.214,XJO4LQD3TL1AOKFZ,5000,2025-05-06,2025-01-24,2023-09-15,2023-01-06,0,
5216XDHS4054HIRT,2025-03-14 21:57:04,327158283,453900******2445,87.81,91,Contactless Mag Stripe,90,Mag Stripe,AU,Authorisation Request,D,Declined,NA,,N,259,FE01ZVK0SKIHLJ1,Korean Air,1520,Contractors & Construction,DUBLIN,UA,IC4 1XI,442211,45391CU3,10.36.237.196,6R462P6W3UKZKY1V,1000,2024-09-10,2023-03-20,2025-01-16,2023-10-21,0,
4816QTQQ2420MQQB,2025-04-02 09:32:05,791163469,453900******8327,6.95,OT,Other,91,Contactless Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,NA,,N,690,WOFZKVIBI0EWY3J,Binance,5411,Grocery Stores,SYDNEY,MX,XW3 7JL,442211,S68VL7JF,10.178.44.76,MY2BPYO4JQZZIVN6,15000,2024-05-30,2023-06-21,2023-07-01,2024-01-07,0,
9923ECJO2871EWTJ,2025-04-17 12:04:04,975379033,453900******1090,37.15,07,Contactless,90,Mag Stripe,PS,Settlement / Posting,A,Approved,NA,,Y,375,R3E1D8HKMUFXCRE,Air France,1520,Contractors & Construction,LONDON,US,PN2 4NS,601912,IQFGXMYR,10.235.79.3,Y7OY4X9LFS249GZ8,5000,2023-09-20,2024-12-31,2023-06-11,2023-08-14,0,
5175IXWY3601XAPE,2025-04-14 01:28:52,704596436,453900******6069,7.73,10,Card On File,90,Mag Stripe,AU,Authorisation Request,D,Declined,N,Secure,Y,507,9YGIQ5G266R6NMW,Spotify,5691,Clothing Stores,PARIS,QA,CO0 9IQ,824500,ZADP25OZ,10.95.179.150,FWQN3HKVVRE4GPRX,2000,2024-03-18,2024-09-03,2025-03-08,2023-09-01,0,
2178NICM2991KSUH,2025-04-03 08:10:59,144674993,453900******6803,60.81,91,Contactless Mag Stripe,90,Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,N,,Y,388,1FLCU9V56WXQJXK,EasyJet,5411,Grocery Stores,PARIS,KE,QL2 9EJ,881122,JPXP661S,10.219.143.245,LL1SWC27FYEGPK3L,2000,2024-01-10,2025-03-16,2024-11-16,2024-10-19,0,
6360WSHH9964CAVD,2025-06-29 13:59:01,818405800,453900******4548,30.71,05,Chip & PIN,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,NA,,Y,99,U4AFKDJ3QZYKNHZ,Boots UK,5411,Grocery Stores,DUBLIN,CL,UA0 9BU,824500,8K32OXQQ,10.247.109.86,Y8L1MUM7EEUJCOQH,2000,2023-11-30,2024-04-28,2024-05-01,2024-09-24,0,
7410BKJS6050LRGC,2025-04-17 20:16:41,205145292,453900******0247,46.33,01,Manual Entry,91,Contactless Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,N,,Y,712,6MLJYYP0BNC1BM5,Walmart,6011,ATM Cash Disbursements,DUBAI,BR,XT4 6BJ,442211,Z4QCOTNT,10.143.49.138,IZTMF12EIA2FPICW,7500,2024-09-06,2023-06-06,2023-11-09,2024-09-12,0,
3290DNEA4062WIWC,2025-06-29 22:45:02,926928906,453900******6179,16.59,10,Card On File,05,Chip & PIN,PS,Settlement / Posting,D,Declined,NA,Secure,N,795,0W82R0JZ0D4I0UB,Cathay Pacific,4511,Airlines,LONDON,ID,GI8 6SE,737205,RU9YZ2TN,10.215.230.207,R2RXUQMY3X5PHEI8,2000,2024-05-30,2023-03-08,2023-06-17,2023-11-15,0,
8024LXOO3878XQRT,2025-05-30 03:30:02,654964681,453900******5557,92.16,81,Electronic Commerce,81,eCommerce,PS,Settlement / Posting,A,Approved,N,Unsecure,Y,626,LQHJTSK0IIUOHWE,Steam Store,5732,Electronics Stores,DUBLIN,KE,DS0 7RQ,776655,BCN6YTJS,10.41.235.151,DG8U4S03LJ0BN993,1000,2024-10-07,2023-10-23,2023-08-23,2023-11-27,0,
8322OIEJ6450JFGY,2025-04-02 18:30:48,584837863,453900******4617,76.2,81,Electronic Commerce,07,Contactless,AU,Authorisation Request,D,Declined,NA,Secure,Y,446,J49OGKQWW1GRBMJ,Steam Store,1520,Contractors & Construction,LONDON,TR,WY8 4KJ,601912,IKAACBZI,10.92.126.100,SLP61Z02FVNMOPQN,20000,2023-05-21,2025-02-19,2024-08-14,2024-07-14,0,
9336BPIT7597SVFQ,2025-06-22 17:05:09,670155417,453900******5303,52.82,07,Contactless,91,Contactless Mag Stripe,PS,Settlement / Posting,A,Approved,Z,,Y,477,UDYBSI4D06IA0CO,IKEA,5691,Clothing Stores,BERLIN,MX,OD1 2YB,737205,IHJKYSH3,10.69.246.175,WIXNMN02R69CPQXS,15000,2024-06-16,2024-07-01,2023-08-05,2023-06-03,0,
1351IAZS7184TCMS,2025-06-07 09:27:48,280336835,453900******4958,29.86,01,Manual Entry,05,Chip & PIN,PS,Settlement / Posting,A,Approved,A,,N,408,00H3GJDVK19LEHD,Emirates,5691,Clothing Stores,PARIS,NL,OQ1 4KH,824500,A1EVOJ23,10.152.141.43,RPDIUO1ZFMTWNLZR,10000,2025-04-30,2024-07-11,2024-12-09,2024-07-20,0,
0015UBKD6286NPBL,2025-04-06 15:53:05,414502110,453900******8128,52.66,91,Contactless Mag Stripe,07,Contactless,AU,Authorisation Request,R,Reversal / Refund,A,,Y,124,MPQU72505SUL9XP,Betway,5541,Service Stations,TOKYO,CA,YZ7 1KL,442211,LJXIORPU,10.239.155.186,XZNPTAX80I2IGJAX,5000,2023-11-08,2024-07-21,2023-02-09,2024-07-03,0,
6133FMAR3951CLUU,2025-06-10 15:08:52,290826812,453900******9473,18.81,07,Contactless,07,Contactless,AU,Authorisation Request,R,Reversal / Refund,Z,,Y,775,0BY0C98VEH2ZP4D,Boots UK,5812,Restaurants,PARIS,ID,CU4 8OZ,442211,AYM956Z8,10.181.38.27,15346UPCVC5OO6C5,10000,2023-01-15,2025-04-11,2023-01-10,2024-05-25,0,
1415UWKK8157JUMY,2025-03-23 02:58:32,065242829,453900******6234,65.66,07,Contactless,05,Chip & PIN,PS,Settlement / Posting,D,Declined,NA,,N,313,XD3E8GG6G7823GP,Malaysia Airlines,5812,Restaurants,SINGAPORE,US,KT2 7BM,601912,BQFSD3G1,10.200.208.252,HP4VET9GUODP42I5,3000,2025-04-16,2025-04-10,2024-08-23,2025-05-24,0,
0255NGUC1988JFQS,2025-06-15 12:30:28,552164851,453900******1839,123.91,90,Mag Stripe,07,Contactless,AU,Authorisation Request,R,Reversal / Refund,N,,N,828,HPYAV184SASMP0G,Alipay,4511,Airlines,LONDON,EG,UF7 4NM,776655,XGTCMU6B,10.245.49.53,TF2BW4CXWZ51ZQCD,10000,2025-02-28,2024-01-31,2023-09-21,2023-04-04,0,
1824MZTG5212IBJT,2025-06-08 01:05:09,282735295,453900******1487,77.98,01,Manual Entry,90,Mag Stripe,PS,Settlement / Posting,D,Declined,NA,,N,508,FW8VBY5YVN2GUEK,TikTok Ads,5411,Grocery Stores,DUBLIN,ZA,VI7 1JR,776655,26DKMS7I,10.239.235.54,K04I3FY61CZ1HZ1F,20000,2024-06-27,2025-02-10,2024-07-05,2025-05-25,0,
0135WMHD0213EGIR,2025-05-10 12:51:59,060215919,453900******4710,18.47,01,Manual Entry,05,Chip & PIN,PS,Settlement / Posting,A,Approved,N,,N,877,1XRAJG2ABDZULJP,Wise,6011,ATM Cash Disbursements,TOKYO,DE,VH8 8TC,881122,TE8610XW,10.48.182.106,NFJX3S9PB9NV4O0H,10000,2024-02-07,2023-05-08,2024-01-12,2024-07-04,0,
1493KRXK4160QXSJ,2025-05-12 13:09:49,716055719,453900******6537,103.9,10,Card On File,81,eCommerce,PS,Settlement / Posting,R,Reversal / Refund,Y,Unsecure,N,492,1JNKTFS1Z9UE33V,Booking.com,4829,Money Transfer,LONDON,CL,JD4 3QG,824500,SQQGIW9G,10.228.153.44,MGEUZ4FN65S5SBDK,20000,2023-05-15,2023-09-17,2023-08-24,2023-01-10,1,CNP
6262TCBG0386HPJJ,2025-06-02 21:27:21,335021938,453900******0757,11.77,OT,Other,07,Contactless,AU,Authorisation Request,R,Reversal / Refund,N,,N,152,ODV2P3IZEUBJISZ,Lidl,6011,ATM Cash Disbursements,PARIS,EG,KQ4 0PB,601912,XWI5CWVT,10.113.227.17,8OCXTURBP828GJBF,5000,2023-08-21,2025-05-29,2023-11-27,2024-07-26,0,
7751JXNR8035HNNF,2025-05-17 04:34:40,250556891,453900******5338,52.35,10,Card On File,05,Chip & PIN,AU,Authorisation Request,A,Approved,N,Unsecure,N,863,YJMYASMBHI3UOLF,Deliveroo,5812,Restaurants,SYDNEY,TR,VZ2 2PP,776655,OTLWIYKO,10.19.114.251,N5NKUNBSBK8VX7XD,5000,2023-09-21,2023-06-23,2023-12-27,2024-12-12,0,
4181DHKI8591GSML,2025-04-16 14:43:06,276433490,453900******4840,47.49,01,Manual Entry,91,Contactless Mag Stripe,PS,Settlement / Posting,D,Declined,N,,N,533,VLBDZ8OMLDJ3B0J,JD Sports,5732,Electronics Stores,NEW YORK,HK,XA1 8QP,601912,DVZB1ZE8,10.21.64.240,9DU5KLGEJ5BUWLSC,20000,2023-03-06,2024-12-12,2023-01-23,2023-01-10,0,
4525RGAA1788XTPQ,2025-05-24 12:07:06,465915320,453900******6270,7.42,91,Contactless Mag Stripe,91,Contactless Mag Stripe,PS,Settlement / Posting,D,Declined,N,,N,68,K3W66BVBPGP1SMC,Cathay Pacific,1520,Contractors & Construction,LONDON,JP,EG2 8ZN,776655,89SERQEH,10.103.20.97,RE6G0T2TD14QUSDN,10000,2024-04-19,2024-07-04,2023-03-03,2024-02-09,0,
5036RMLJ0156FKHT,2025-06-03 16:44:54,323187805,453900******9061,13.07,90,Mag Stripe,81,eCommerce,PS,Settlement / Posting,D,Declined,N,,Y,606,OOHAY6EIRZCVQ7U,Glovo,5812,Restaurants,NEW YORK,NG,CW5 3KZ,776655,BUDVIVVO,10.209.24.170,UIAG5HJRWA5HI0MH,20000,2023-09-11,2024-10-20,2023-12-05,2024-10-11,0,
8661EEUC9419WZFK,2025-03-20 13:44:38,805385086,453900******9001,26.4,05,Chip & PIN,07,Contactless,PS,Settlement / Posting,D,Declined,N,,Y,513,L02OAU4TTBS514S,MoMo VN,1520,Contractors & Construction,BERLIN,MY,DW1 1LI,824500,1U10A98H,10.174.164.190,RBHT0E863HW6X0QV,15000,2024-07-29,2023-02-18,2024-08-15,2023-02-19,0,
0787UNVE4889PBBF,2025-04-10 12:55:49,287249065,453900******5291,26.03,05,Chip & PIN,91,Contactless Mag Stripe,AU,Authorisation Request,A,Approved,Y,,N,408,BU19LO25AXVGCT7,Adyen NL,6011,ATM Cash Disbursements,PARIS,NL,KJ6 8QR,776655,MQ1VVAG7,10.11.63.10,MG4BRMHGUR99M4F7,5000,2025-03-25,2024-12-12,2024-04-08,2023-02-15,0,
3084HBEZ6087IMHE,2025-06-05 11:51:59,938311714,453900******1745,12.58,81,Electronic Commerce,91,Contactless Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,A,Secure,Y,240,PDMC9T6PAKL99EH,Bolt Food,5691,Clothing Stores,BERLIN,SG,XM8 8RP,442211,7JNOS1FV,10.149.153.75,6XBVO5OBJS9CSOE7,20000,2024-01-23,2024-02-03,2024-12-06,2025-02-05,0,
8547PJWB1222DPLS,2025-04-21 08:07:49,308828007,453900******4105,45.2,05,Chip & PIN,07,Contactless,AU,Authorisation Request,D,Declined,Y,,Y,777,KP2OTH7IPYDYX2Z,Ryanair,5732,Electronics Stores,DUBAI,IR,AA8 7WI,442211,5Q4EWM0P,10.132.242.146,G2XSTZ765WCQ6VDD,1000,2025-04-17,2024-06-06,2023-07-10,2025-05-17,0,
7597WFOR3599HAOG,2025-03-27 00:27:27,493011990,453900******3062,40.5,01,Manual Entry,90,Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,N,,N,144,FK3J3S4MRMURCWE,Rappi,1520,Contractors & Construction,DUBLIN,PH,JM4 6RQ,601912,VTPI3NVS,10.225.67.201,L2FSZXBJ58V9CIW8,5000,2024-10-14,2024-12-30,2024-08-20,2025-01-27,0,
8630RRCE1692YWZT,2025-05-01 13:12:42,168192730,453900******5471,28.35,OT,Other,91,Contactless Mag Stripe,PS,Settlement / Posting,D,Declined,A,,N,593,EXLJQGNEZYAYVWT,Sky Bet,6011,ATM Cash Disbursements,LONDON,NL,BR1 9AQ,954201,3JUSPHHE,10.150.149.70,49YG51GJ1SXLVNHV,7500,2023-09-21,2023-04-04,2024-08-26,2024-03-17,0,
8912XAGL7954FQHL,2025-05-10 10:23:17,321910074,453900******7210,18.09,07,Contactless,05,Chip & PIN,AU,Authorisation Request,R,Reversal / Refund,NA,,N,354,7YBZZ3Z84RZGRUD,Primark,6011,ATM Cash Disbursements,TORONTO,TH,EW9 0LY,737205,KIEDT9VE,10.33.86.29,EVRPJY5162MWVZUJ,5000,2023-12-05,2025-05-23,2024-11-02,2025-02-14,0,
4415KHCV6296KXFG,2025-06-02 12:37:20,279993195,453900******9633,76.63,90,Mag Stripe,81,eCommerce,PS,Settlement / Posting,R,Reversal / Refund,N,,N,21,WX8XSLX10L2C8EK,TrueMoney,6011,ATM Cash Disbursements,LONDON,MX,RN5 9FW,881122,C3LC2ES5,10.170.165.101,E8PHJ1EU6GFLUASL,10000,2024-01-29,2023-01-31,2025-03-05,2023-01-15,0,
4183IWXO5405STPG,2025-06-22 07:02:32,150298688,453900******1395,124.5,10,Card On File,05,Chip & PIN,PS,Settlement / Posting,D,Declined,NA,Unsecure,Y,15,N8CFOSDKVX8YR75,Square US,5732,Electronics Stores,TORONTO,ZA,PH4 7XA,737205,MU7MUPDK,10.143.85.191,5AZOTRTXNVZPS3IB,5000,2025-04-02,2023-02-11,2025-03-15,2024-04-26,0,
3709AQCE4864TAXJ,2025-05-26 10:22:19,861581315,453900******8611,22.49,07,Contactless,81,eCommerce,AU,Authorisation Request,D,Declined,NA,,N,963,X33BDUZCIZU23AR,Bolt Food,4829,Money Transfer,DUBAI,PK,JQ2 2JT,601912,12EEP0OO,10.187.12.207,7WMRP1N9SJB16JZD,2000,2023-10-10,2024-03-14,2024-08-02,2025-05-03,0,
4031QFBR7211VJZY,2025-05-03 01:40:36,989894002,453900******6997,20.29,OT,Other,91,Contactless Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,Y,,Y,773,46KEOTZT67BAPZS,Bolt Food,1520,Contractors & Construction,DUBAI,US,VF5 3FK,442211,FXA7B1PA,10.112.54.17,077ORMU686ZVBTZ5,1000,2023-07-26,2023-03-17,2025-04-27,2024-01-20,0,
5277CRGW8160LFDT,2025-06-13 12:07:17,037550912,453900******0179,49.06,91,Contactless Mag Stripe,90,Mag Stripe,PS,Settlement / Posting,D,Declined,NA,,Y,116,JXD606MS0NJ729L,EasyMoney Transfer,7995,Betting & Gambling,TOKYO,CO,UF2 6IC,824500,UUIFIBBV,10.251.129.198,HIX0A3P3I5GN3ZKC,7500,2024-08-15,2023-11-18,2024-09-24,2023-10-13,0,
3930MAFG6613IVZT,2025-06-18 21:49:20,455196953,453900******5644,24.87,OT,Other,90,Mag Stripe,AU,Authorisation Request,R,Reversal / Refund,NA,,N,708,8ZCONX7C2NUK9K1,Lazada,6011,ATM Cash Disbursements,SINGAPORE,EG,IP7 8CU,881122,C03THC90,10.144.22.231,VIAB2U8R28E9EW11,3000,2023-05-29,2023-10-01,2025-02-06,2023-03-21,0,
1948FTNC6118FIFC,2025-05-15 03:33:06,710832651,453900******8006,29.62,90,Mag Stripe,81,eCommerce,PS,Settlement / Posting,A,Approved,NA,,Y,887,Z5K2SDFMMDNNMNY,Square US,1520,Contractors & Construction,TOKYO,MY,TL8 8KU,954201,MU1WP2JF,10.210.35.17,BVHI38DASEIGPV2W,15000,2025-06-06,2023-08-10,2023-08-06,2024-05-02,0,
7296ZULP3415GDPZ,2025-03-20 17:21:18,156774420,453900******9943,59.84,OT,Other,90,Mag Stripe,PS,Settlement / Posting,D,Declined,N,,N,882,66WVFM6CGU4AS81,Wise,6011,ATM Cash Disbursements,LONDON,UA,OI9 4CX,737205,81NTLSJK,10.93.19.42,FT68BKQYRMQ487OE,1000,2025-03-10,2023-07-25,2023-05-30,2023-07-18,0,
9151AEFR3601CERC,2025-04-03 21:59:18,325504822,453900******0507,7.19,81,Electronic Commerce,91,Contactless Mag Stripe,AU,Authorisation Request,D,Declined,NA,Unsecure,N,523,VKU4XIHMFHC3AEY,B&Q,1520,Contractors & Construction,TORONTO,SG,NV7 7HG,776655,ODQ5L3QV,10.161.24.178,1JJBP8Z7XRYTRA0C,5000,2024-05-03,2025-01-25,2024-07-20,2025-06-16,0,
6722RBDW0434CNOG,2025-06-03 11:57:15,090380296,453900******3477,95.07,10,Card On File,05,Chip & PIN,PS,Settlement / Posting,R,Reversal / Refund,A,Secure,Y,553,LABJAB1WMMB7DZ0,Bolt Food,5691,Clothing Stores,SINGAPORE,KE,GG2 2PR,824500,S1P3ZHO8,10.254.85.3,KUVFLUIPQIQH42JX,5000,2025-04-17,2024-09-08,2023-11-07,2023-10-31,0,
1080SPKF8017BDYV,2025-03-12 09:02:40,310057185,453900******0912,35.1,10,Card On File,91,Contactless Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,NA,Unsecure,Y,96,5JSXI4YIHASDWSN,Square US,7995,Betting & Gambling,SYDNEY,DE,YD6 1AW,601912,0AMS63N1,10.229.132.4,SR65KTLK5IBZD767,20000,2023-04-06,2024-01-26,2025-03-04,2024-03-25,0,
1543LBJX8108QHBM,2025-05-18 14:33:03,040609840,453900******6797,23.83,01,Manual Entry,07,Contactless,PS,Settlement / Posting,R,Reversal / Refund,Y,,N,754,1T05R0OC8UXDXOV,MoneyGram,6011,ATM Cash Disbursements,SYDNEY,AU,OV8 0XM,954201,6B05RYQH,10.21.189.33,64LYN09DIYXGJSY1,20000,2023-11-06,2023-05-30,2025-03-13,2025-04-24,0,
0170JLNA7664NIUB,2025-04-03 13:31:55,085105760,453900******9200,30.83,07,Contactless,81,eCommerce,PS,Settlement / Posting,A,Approved,N,,Y,148,JK03LR49SV08ODH,CashApp,5411,Grocery Stores,SINGAPORE,TR,EB6 4XJ,824500,PFF2HX9C,10.151.236.197,A0K9NUVYK0GU7G8Z,1000,2023-07-30,2025-03-24,2024-10-22,2023-05-09,0,
6108JPMD7736JETN,2025-05-25 05:09:05,837169418,453900******4500,32.13,07,Contactless,81,eCommerce,AU,Authorisation Request,A,Approved,NA,,N,318,YMBK4RBCEP18IWS,QuickCash Kiosk,5541,Service Stations,LONDON,AR,TG1 0PE,737205,YTVZ1CBH,10.105.39.124,FWFRAQR4P85STUCU,20000,2025-01-03,2023-11-30,2023-05-31,2024-02-20,0,
4018CHUX0807ZFZG,2025-03-08 12:20:15,730436465,453900******6580,8.29,01,Manual Entry,81,eCommerce,PS,Settlement / Posting,R,Reversal / Refund,A,,N,763,JOY1J0NDL2DFPCH,Yandex Taxi,5812,Restaurants,LONDON,QA,MF1 8ZZ,442211,SQ0NQAYL,10.226.228.232,R8WHC0MBUOQD5L63,20000,2024-01-19,2023-05-21,2025-05-31,2024-06-12,0,
6301RUBJ6211PSNR,2025-03-31 18:29:25,016569558,453900******2247,109.5,05,Chip & PIN,91,Contactless Mag Stripe,AU,Authorisation Request,A,Approved,N,,Y,533,1T6GQPURW6HS73B,Tinkoff RU,7995,Betting & Gambling,BERLIN,CO,WS1 1IS,737205,FDZ20FTV,10.87.244.152,PM32V19WQ9OCZDBT,20000,2023-05-16,2023-12-25,2024-01-23,2025-05-02,0,
8560HYRW8356MJPQ,2025-04-18 07:09:40,003135150,453900******7504,34.23,05,Chip & PIN,90,Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,Y,,N,787,XZP7P0EDQD4LX6D,Binance,1520,Contractors & Construction,TORONTO,QA,NC3 4FL,601912,UV4WP668,10.56.14.99,2VEQNVM9PJMSE6BS,20000,2025-04-30,2025-02-27,2024-03-30,2023-03-02,0,
9831LFSD2997YARV,2025-03-28 06:45:11,494656293,453900******3461,47.2,01,Manual Entry,81,eCommerce,AU,Authorisation Request,D,Declined,N,,Y,622,7C3FQ0KGIA542CI,GameStop,7995,Betting & Gambling,BERLIN,GH,VI7 8SR,881122,WLK4FG2U,10.32.60.187,CCPOT4HK4ZAJLS0J,3000,2024-11-07,2025-05-30,2024-08-02,2023-02-17,0,
8562MIYG4019FOSN,2025-06-17 00:27:38,538223694,453900******0999,70.9,07,Contactless,05,Chip & PIN,PS,Settlement / Posting,A,Approved,NA,,Y,814,MYUXQ6TR8N3FNO9,Boots UK,5691,Clothing Stores,LONDON,TR,UZ7 7WV,954201,Q1BWLATR,10.207.112.101,ANF08YP7BTGNB25M,10000,2025-05-03,2023-02-25,2024-06-18,2025-05-24,0,
0305YBMG5720LOTG,2025-06-07 20:38:06,683001610,453900******0326,22.13,10,Card On File,91,Contactless Mag Stripe,PS,Settlement / Posting,R,Reversal / Refund,N,Secure,N,970,X022MI5W70IU8HO,Starbucks,6011,ATM Cash Disbursements,DUBLIN,IE,HS0 1DO,776655,0CM65YPL,10.233.142.107,ZQB5A307DLMK6PDD,1000,2024-01-28,2023-06-27,2023-11-02,2024-02-16,1,ACTO
7156IAIZ3126HLIP,2025-03-08 10:59:26,838299040,453900******5012,48.37,91,Contactless Mag Stripe,05,Chip & PIN,AU,Authorisation Request,D,Declined,NA,,Y,538,ULLMMIVFT0DAP8Z,Korean Air,5812,Restaurants,TORONTO,IN,HW8 4LN,954201,KEMOQT1B,10.243.183.179,SCW7FUFMY4J1CXB1,20000,2023-01-20,2023-01-26,2023-03-07,2025-02-23,0,
5419ZWAU9878MINC,2025-04-08 21:15:28,941094394,453900******2881,26.73,07,Contactless,05,Chip & PIN,AU,Authorisation Request,D,Declined,A,,N,973,Q6CN4FS92N3GMCN,Aldi,5541,Service Stations,TOKYO,IN,UV0 2MU,881122,SN87M1F4,10.187.79.56,ADAW4KI9IQS4F1NY,7500,2024-07-17,2024-04-23,2024-07-02,2024-10-22,0,
0087WJQT7736WMBM,2025-05-06 20:02:23,148793138,453900******5481,65.2,05,Chip & PIN,05,Chip & PIN,PS,Settlement / Posting,R,Reversal / Refund,NA,,N,800,62BAYQKTM2D07XP,Sports Direct,5691,Clothing Stores,PARIS,NL,SK1 4DT,954201,68KNO2E7,10.102.193.58,0VHYX6YKDBK5V821,15000,2023-06-07,2024-12-04,2025-05-28,2023-09-03,0,
7663GHAW8392AJYK,2025-06-29 20:08:30,790778245,453900******3689,6.04,10,Card On File,07,Contactless,AU,Authorisation Request,A,Approved,Y,Unsecure,Y,856,YPOLVUFN9X3OHDS,Sports Direct,5691,Clothing Stores,LONDON,UA,LP4 1BN,776655,9N9ZJ4EK,10.177.173.59,IMG9XS3R7GOMGYF3,1000,2024-11-06,2025-04-27,2023-06-23,2023-03-23,0,
